code,species,Imipenem,Gentamicin,Oxacillin,Fusidic acid,Tetracycline,Rifampicin,Amoxicillin-Clavulanic acid,Cefazolin,Meropenem,Ciprofloxacin,Levofloxacin,Teicoplanin,Norfloxacin,Cotrimoxazole,Tobramycin,Ampicillin-Amoxicillin,Ceftriaxone,Ceftazidime,Clindamycin,Penicillin,Cefuroxime,Cefpodoxime,Fosfomycin-Trometamol,Colistin,Erythromycin,Cefepime,Piperacillin-Tazobactam
c584c493-73c8-4ed2-b961-92458b0dc968_MALDI2,Clostridium difficile,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0313add8-09e4-4d51-82b8-84b943fe7fe5_MALDI2,Staphylococcus hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
95ce03d3-7fd1-45bd-9d02-d9c1e32e7491_MALDI2,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
db3638da-2bd4-4216-9a5d-bdf5a76b6e1f_MALDI2,Clostridium ramosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ddafe29-ed55-47cb-906a-304b903ccf05_MALDI2,Bacteroides fragilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a6c4f2-be52-4515-a764-f90c273fe0e2_MALDI2,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c6e5419-8f47-4a5a-a536-48f6e9f6d699_MALDI2,Aerococcus christensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec8aeaf3-203a-4b68-b684-5837420c5510_MALDI2,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
44c6ac0b-6ea5-4899-816e-804b256e0aa6_MALDI2,Gemella morbillorum,,,,,,,,,,,,,,,,,,,,,,,,,,,
adf0451d-dd10-409a-9d23-65ac6d893d20_MALDI2,Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d02d3ba-3bc1-4cc2-a264-34a595080ec9_MALDI2,MIX!Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f969a431-e598-478e-8d4d-56df8fcb6ff6_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7fe492f-2e87-4dae-aa23-d8e733b07b3e_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,R,R,-,R,S,S,S,S,S,-,-,-,S,S,S,-,S,S
1ef48d0a-da87-4d76-8802-e9edbc2d9783_MALDI2,Proteus mirabilis,I,-,-,-,-,-,S,-,S,S,S,-,S,S,S,S,S,S,-,-,-,S,R,R,-,S,S
bf85b290-31dd-4060-ac4f-e18cac392c21_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,R,R,-,R,S,S,S,S,S,-,-,-,S,S,S,-,S,S
661df807-edd8-498e-9efd-8ee4732dc505_MALDI2,Streptococcus sanguinis,,,,,,,,,,,,,,,,,,,,,,,,,,,
233cf57f-2c99-4b0f-8b8d-f49e2fc41c2e_MALDI2,Streptococcus gordonii,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,S,-,-,-,-,-,-,-,-
bd94c51f-62f7-46a0-8209-c100c29d68d3_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
465e503f-2dc0-48ed-b907-a8d1c66d0a9d_MALDI2,Streptococcus vestibularis,,,,,,,,,,,,,,,,,,,,,,,,,,,
409572ad-4d3b-4d66-b69a-952b0b10f2d7_MALDI2,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
894f1f0c-b13c-47e1-aa0a-f1f1e84dee08_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,R,S,-,S,S
415e7045-3c10-47c8-993d-cf609acb07db_MALDI2,Enterococcus faecium,R,-,-,-,-,-,-,-,-,-,R,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-
a857c143-fbf1-43e5-b084-2efbe5c599eb_MALDI2,Citrobacter freundii,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,R,R,-,-,-,R,S,S,-,S,S
cb0f4a1a-3074-4c86-8234-b915f770c3f1_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bcc0afe-e83d-4f1d-af49-1966e3027310_MALDI2,Streptococcus mitis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61cb06d-1f04-419c-94e4-497ea333ff8f_MALDI2,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,R,S,S
10c67d85-3aa0-4b3c-9107-becf5b7880b1_MALDI2,Raoultella ornithinolytica,,,,,,,,,,,,,,,,,,,,,,,,,,,
55a5a57b-7ce0-41e9-8560-02999a716794_MALDI2,Streptococcus oralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb1b9ae0-dc8c-4d28-8cc5-32a937cffa1c_MALDI2,Saccharomyces cerevisiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3c1f919-8f6a-43c4-bdc4-f89093d489b9_MALDI2,Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
c737a349-9f70-4e4d-a3c2-3ee68f5d28c7_MALDI2,Lactobacillus delbrueckii,,,,,,,,,,,,,,,,,,,,,,,,,,,
b820b174-1b41-4680-b451-47a9a1ed7546_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2db31c00-1264-4b85-92ab-86179f7cc83f_MALDI2,Candida glabrata,,,,,,,,,,,,,,,,,,,,,,,,,,,
693d433c-201a-4b30-8bc6-b5e44b79c68f_MALDI2,Streptococcus oralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
43edbac8-d07b-4a5d-aad9-cdfd9b09d0d2_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26ce0d6-984d-4218-8cb9-3e875cd4d7b7_MALDI2,Providencia rettgeri,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e78882-5f6d-4de3-854b-66c4b94dcf0b_MALDI2,Providencia alcalifaciens,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb63ed66-4fce-4c84-b074-dfecbcc0665c_MALDI2,Campylobacter upsaliensis,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-
221eda37-5453-42d7-af91-701e836a884c_MALDI2,Campylobacter coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
8289e388-f61d-4c7c-a603-1bca530bcc57_MALDI2,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e865122-3f80-42ec-b46a-dcbc12eb912a_MALDI2,Corynebacterium tuberculostearicum,,,,,,,,,,,,,,,,,,,,,,,,,,,
c45a2807-fdec-4d02-9f06-464340fdefbe_MALDI2,Candida dubliniensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eb63468-e0a2-4f08-9155-ea4fd7a4514b_MALDI2,Rothia mucilaginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecab98e-96ad-4bc7-b989-5c3755e55a9b_MALDI2,MIX!Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcb06c2f-960c-4a6b-a486-e702e84089b6_MALDI2,Rothia mucilaginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ca514b3-5733-4187-b412-643e423b879c_MALDI2,Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
35196da8-1c96-4d91-8dcf-497b899d1986_MALDI2,Bilophila wadsworthia,,,,,,,,,,,,,,,,,,,,,,,,,,,
05a245e5-956d-446d-b4a3-2e8f5d320c75_MALDI2,Clostridium difficile,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b2d48f6-fab0-4d94-abfc-063640b71450_MALDI2,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaaf0b4d-6a5c-4cf1-ac97-314cec416ac1_MALDI2,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
983df53e-3242-4dee-b892-04afa61a2e0a_MALDI2,Clostridium difficile,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d28f520-9d6f-42c7-b1b7-251cfb4e6e73_MALDI2,Bacteroides vulgatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
38c1b344-be5d-4463-b825-01d11ea49972_MALDI2,Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fb33ea5-b30b-4fc8-9cb3-d154b9df2bb5_MALDI2,Candida parapsilosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41186fa1-8eb7-460b-a965-bf4cc84efa28_MALDI2,Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
dac02438-a744-4cc8-ac0d-05e146705a87_MALDI2,Staphylococcus epidermidis,R,R,R,S,R,S,R,R,R,R,-,-,-,R,-,R,R,-,R,R,R,-,-,-,R,R,R
eec08ac6-b44a-4c23-9789-a617df6e13ab_MALDI2,Alcaligenes faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f401756b-d06f-4b31-958e-02830c3529f5_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
77aa99d1-197d-4afc-a3a1-e239ce1b25e9_MALDI2,Staphylococcus epidermidis,R,R,R,R,R,S,R,R,R,R,-,-,-,R,-,R,R,-,R,R,R,-,-,-,R,R,R
3d47ed70-683e-475f-b2ea-208f6b1d6c95_MALDI2,Alcaligenes faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bccc7c5-0dd2-4eca-8306-8612194fa014_MALDI2,Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,R,R,-,-,-,-,-,S,-,S,R
6b541933-7eed-41e2-b7a9-9c80b2d50c3b_MALDI2,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
b5c4783c-349b-43ca-951f-c82e2a35b4a4_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
aae55193-4d41-4d8f-8fcd-e8203ccda137_MALDI2,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
ab5c246f-50e4-4a18-8460-32a2b883cbf6_MALDI2,Alcaligenes faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffa7caa3-9f75-43c1-8ab3-b630fdad7375_MALDI2,Corynebacterium tuberculostearicum,-,-,-,-,-,-,-,-,R,R,-,-,-,-,-,-,R,-,-,R,-,-,-,-,S,-,-
b36cedcc-ebee-402d-980b-21c296b2fcb5_MALDI2,Proteus mirabilis,S,-,-,-,-,-,R,-,S,S,S,-,-,R,S,R,S,S,-,-,-,-,-,R,-,S,S
03cecd20-69b4-4a81-bb6c-d5800b366fe3_MALDI2,Actinomyces neuii,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fff502d-2344-4292-809c-b1f04d60b72c_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,"R(1), S(1)",-,S,S,S,-,-,S,S,R,S,"I(1), S(1)",-,-,-,-,-,S,-,S,"R(1), S(1)"
735b6127-4663-4c73-ae8a-9e3f4128de86_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
eca0e1fe-64b3-4ed0-84aa-f58dad076f34_MALDI2,MIX!Stenotrophomonas sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
887a2f52-f379-4580-84a4-b9464c1d14c6_MALDI2,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
0368926d-b45c-482f-b9d2-d33b79da9dfa_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3575a3f-5c18-453a-989f-f491effeca79_MALDI2,Staphylococcus epidermidis,R,R,R,R,R,S,R,R,R,R,-,-,-,R,-,R,R,-,R,R,R,-,-,-,R,R,R
aef6942e-1b1d-4a44-84f4-d35ccbbe17ea_MALDI2,MIX!Stenotrophomonas sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
145325aa-f098-4365-a1bb-fb0e55b33ffb_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,"R(1), S(1)",-,S,S,S,-,-,S,S,R,S,"I(1), S(1)",-,-,-,-,-,S,-,S,"R(1), S(1)"
7c727b03-90d9-40fe-8d88-706d95431619_MALDI2,Alcaligenes faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
85069eb7-6192-4452-9514-870741507d50_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eeac2dc-18d4-4a0d-b249-282a06b1c9a4_MALDI2,Staphylococcus capitis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
cfd0cf03-930c-412d-84ce-23dafc58dd49_MALDI2,MIX!Slackia exigua,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0b3c01e-57aa-4906-a6c4-d8f2833f6bf8_MALDI2,Dermabacter hominis,-,R,-,-,-,-,-,-,R,R,-,-,-,-,-,-,R,-,-,R,-,-,-,-,R,-,-
d19c7ed9-ef05-4ec6-a136-3ed396708efe_MALDI2,Candida parapsilosis,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511cd46-bba5-48bd-ab96-b47f2aefdabd_MALDI2,Candida parapsilosis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9c32122-814d-4bef-ba2b-13def437f1e9_MALDI2,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfa40a40-0a7f-4c4c-ab4e-03e376d88d7e_MALDI2,Corynebacterium amycolatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d272898-7b97-4895-9dc3-e45fbab5b02e_MALDI2,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6312810-9d6a-4ddb-b19e-302ca42c6802_MALDI2,MIX!Staphylococcus hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421fed1-99e1-46a0-aca1-0e9b8c7421fb_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,R,S,R,S,S,-,-,-,-,-,S,-,S,S
ce236c8c-dc69-4b50-8a5d-03dc231bddfc_MALDI2,Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
6467d6f2-6904-4e00-a4e9-3586e1bc794d_MALDI2,Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb283cc4-bfd1-4170-812b-7bc17df4133d_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
237d343f-ba83-4a57-930e-b31b28e69067_MALDI2,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
7788beff-e833-490e-bb5f-4fd30da0f757_MALDI2,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf80642c-36e2-4fea-8b3c-d10382a5a4e2_MALDI2,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
72264b1d-e4ab-4a77-9488-218441d27778_MALDI2,Campylobacter jejuni,-,S,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-
a72d4f00-3b28-44f6-b49f-556797cebd82_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd481099-7051-485e-90fe-1b294ac7e348_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
e243a0cc-e102-48b3-b9e9-79f6b08aaf54_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b78cd93-89f7-43c4-a1b0-9c22bdb4f87f_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c80bc62-6e8e-4408-b6ed-0223b49975fa_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0e0b94c-1938-41af-9ef2-b8acf400d79a_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
dceb8405-6bc7-43ad-ae24-e1ac8a8ad9b1_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
e05338ef-17be-49d7-8a51-84dd5a5f6ab0_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b3fa5e-3873-46ec-bb91-8aa0c9e57c9d_MALDI2,Lactobacillus vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c637f298-2b00-4adb-a412-ad27ab00e22b_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb731478-ac80-4a74-9d87-a01b49032091_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
d65e7fd5-594d-4004-91cd-6040a3a34d13_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
57d64561-bb1a-4a6a-9dd1-a2589f884039_MALDI2,Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
230c7401-2938-4713-a79b-346a4b1eb524_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c2d759-7ccc-44ac-a7bb-2d696974ea38_MALDI2,Citrobacter koseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
de29a4a4-a172-4632-b11e-4a08ef8e9231_MALDI2,Morganella morganii,,,,,,,,,,,,,,,,,,,,,,,,,,,
5af83226-e56c-4e0d-a783-925ead253128_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c40b7e7-f4c4-42b6-b6d4-5feb4d78dd0a_MALDI2,Campylobacter jejuni,-,S,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-
830baf99-68b6-4bf3-95d1-b1893e2bd3ce_MALDI2,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
92fd25af-4b6a-4da8-9db5-90dee5a2ff46_MALDI2,Sphingomonas paucimobilis,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,I,R
bd8bdd71-4231-47f5-9ac3-045e459887ae_MALDI2,Sphingomonas paucimobilis,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,I,R
91eeef79-b8ee-495d-8524-28efd355f458_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
91569ed2-74e9-4ab6-86f4-6612d844b989_MALDI2,Finegoldia magna,,,,,,,,,,,,,,,,,,,,,,,,,,,
b75cc7f0-74cf-4f51-9ef0-a3a2347dbee9_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
db876b15-bbf7-40f0-a9ae-0018fbe434f2_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff08afc6-71b0-4e1b-a1dd-5a69d75eea39_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
b61500fb-9ee2-4925-94ff-a4c6ea6fca80_MALDI2,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
83177149-539c-475a-82c9-89650a023647_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
670fc0f3-5b1f-478f-86b3-b6a5accaf775_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,S,S,S,-,-,-,S,S,S,-,S,-
cd1cbe03-1961-44e0-a30d-e67681c1dc0d_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,R,R,-,R,R,S,R,S,S,-,-,-,S,S,S,-,S,S
caf2f1f6-ed1d-4c94-aaf4-56da2f72619a_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
75e204ae-c3c8-4d12-a6a6-af8e45c6cf64_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
099e72f9-b555-44fa-a5d6-36da7dba7f08_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9571c9a-8693-44d3-a2c7-1bffc63e5422_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
706a7367-f731-4b2b-bc1b-06d26b84c47d_MALDI2,Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f705c91-8ea1-401b-b00f-7ffdb397b354_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
cf63265d-69c6-4847-8bc6-48b5ed90c273_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
880ea354-ef14-490d-9191-a65b7ea48eaf_MALDI2,Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
9faa63fb-907d-4f0c-9f49-a60666cbabde_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
148d4607-75d8-43ba-bf80-021f8df1352a_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,S,S,S,-,-,-,S,S,S,-,S,-
4d56b299-a072-4cf3-92c7-8becafc86260_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,R,R,-,R,R,S,R,S,S,-,-,-,S,S,S,-,S,S
e1fe64e0-b314-4150-a24d-0dc0b081d716_MALDI2,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
a32337a9-754e-4702-8be4-d2b85af2dd0f_MALDI2,Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb6ce9a-e1d4-4858-a5d0-baea4c32c8b7_MALDI2,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
37c543e5-16c5-4dc4-9b26-1fe8c3720c95_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
8e6e5eda-2a66-424e-981e-5a36ad96ff2f_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,R,S,R,S,S,-,-,-,S,S,S,-,S,S
a4d3cc34-5d36-4b7b-8bbe-bcee66f691f9_MALDI2,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
09cb9e9d-665d-4b31-b502-ecaa9f03635f_MALDI2,Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf99e633-c762-4afc-a7d5-b8ec80c7ea54_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,R,S,S,S,S,-,-,-,-,-,S,-,S,S
cff2f9e4-1708-41c7-8ad7-60f1bcd8f16a_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
9824e589-7434-40af-b52a-4e2037fdfec6_MALDI2,Enterococcus faecium,R,-,-,-,-,-,-,-,-,-,R,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-
6e59d4ec-b254-4d93-9d27-0386da4b8406_MALDI2,Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,R,S,S,S,S,-,-,-,-,-,S,-,S,S
81d8b6d5-7684-4326-ab5d-803f3be0b2ba_MALDI2,Staphylococcus hominis,S,S,S,"R(1), S(1)","R(1), S(1)",S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,R,S,S
051a723a-a28e-4796-af4a-154084735b78_MALDI2,Enterococcus faecium,R,-,-,-,-,-,-,-,-,-,R,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-
3835da11-a238-43c9-bc9c-0f6afed1ee51_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c4f7048-11c3-4fc2-b66d-dc551e10295a_MALDI2,Staphylococcus hominis,S,S,S,"R(1), S(1)","R(1), S(1)",S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,R,S,S
ed85148d-db4f-4210-873e-091ebcfc1d7b_MALDI2,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,R,R,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
59b5843c-8d4c-483a-8587-d9647a3e18be_MALDI2,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,S,S,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
48556e29-e7d9-492a-833e-e075741a7476_MALDI2,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,R,R,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
37d0fd69-9e6b-4167-9c82-f2702654a59d_MALDI2,Haemophilus sputorum,,,,,,,,,,,,,,,,,,,,,,,,,,,
18cc575d-f8f8-4802-81b8-2878f138c0bb_MALDI2,Morganella morganii,I,-,-,-,-,-,R,-,S,R,R,-,R,R,R,R,S,S,-,-,-,R,R,R,-,S,S
fe16f106-3e17-429d-a0db-5d936d6aef79_MALDI2,Serratia marcescens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
a3e0adb0-2bb5-485e-bbdb-839329502dce_MALDI2,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,R,R,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
4bcdd2ab-d9c5-4770-8be0-ebc3a4035e6c_MALDI2,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,S,S,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
65baea90-79d3-4acf-a77f-8d6c65637313_MALDI2,Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
01f31243-7dad-42f9-8c05-3c12b8d63857_MALDI2,Staphylococcus aureus,-,-,R,S,-,S,-,-,-,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,-,-
e10fce70-134b-4801-b0c2-048372a8c2e4_MALDI2,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,R,R,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,S,S
3efb3fd4-925f-4c2e-9836-5d192f058c5d_MALDI2,Staphylococcus aureus,S,S,S,"R(1), S(1)",R,S,S,S,S,"I(1), S(1)",-,S,-,"R(1), S(1)",-,R,S,-,R,R,S,-,-,-,R,S,S
09830859-a784-4b5e-8bb8-f42c8ecc2bb0_MALDI2,Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6d86ef6-351e-47a5-8c99-ba54f89948bc_MALDI2,Staphylococcus aureus,-,-,R,S,-,S,-,-,-,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,-,-
50a9b601-3711-4a40-88dd-f0f97176e867_MALDI2,Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
72f60b17-634f-4398-9758-b36be22bf104_MALDI2,Haemophilus parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb5ed5e7-9977-40be-b8f7-26bb221d0473_MALDI2,Haemophilus paraphrohaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
